,protocol,run config,type,peer,timestamp,direction,TCP payload size,key exchange size,replicate
0,drivel,L5d,handshake,bridge,1749391334.177849,upstream,1808,1808,1
1,drivel,L5d,handshake,bridge,1749391334.185113,downstream,1677,1632,1
2,drivel,L5d,data,bridge,1749391334.191026,upstream,1138,,1
3,drivel,L5d,data,bridge,1749391334.192960,downstream,1672,,1
4,drivel,L5d,data,bridge,1749391334.192991,upstream,0,,1
5,drivel,L5d,data,bridge,1749391334.194325,upstream,701,,1
6,drivel,L5d,data,bridge,1749391334.194685,downstream,701,,1
7,drivel,L5d,data,bridge,1749391334.194846,upstream,1375,,1
8,drivel,L5d,data,bridge,1749391334.195033,downstream,1328,,1
9,drivel,L5d,data,bridge,1749391334.244664,upstream,0,,1
10,drivel,L5d,data,bridge,1749391334.244796,downstream,3245,,1
11,drivel,L5d,data,bridge,1749391334.244826,upstream,0,,1
12,drivel,L5d,data,bridge,1749391334.246239,upstream,2005,,1
13,drivel,L5d,data,bridge,1749391334.246330,downstream,0,,1
14,drivel,L5d,data,bridge,1749391334.247150,downstream,2080,,1
15,drivel,L5d,data,bridge,1749391334.247253,upstream,0,,1
16,drivel,L5d,data,bridge,1749391334.255647,upstream,2005,,1
17,drivel,L5d,data,bridge,1749391334.255791,downstream,0,,1
18,drivel,L5d,data,bridge,1749391334.256339,downstream,1448,,1
19,drivel,L5d,data,bridge,1749391334.304641,upstream,0,,1
20,drivel,L5d,data,bridge,1749391334.304755,downstream,1566,,1
21,drivel,L5d,data,bridge,1749391334.304781,upstream,0,,1
22,drivel,L5d,data,bridge,1749391334.426742,downstream,632,,1
23,drivel,L5d,data,bridge,1749391334.426748,upstream,0,,1
24,drivel,L5d,data,bridge,1749391334.427345,upstream,1499,,1
25,drivel,L5d,data,bridge,1749391334.427381,downstream,0,,1
26,drivel,L5d,data,bridge,1749391334.489404,downstream,1646,,1
27,drivel,L5d,data,bridge,1749391334.489500,upstream,0,,1
28,drivel,L5d,data,bridge,1749391335.138097,upstream,2011,,1
29,drivel,L5d,data,bridge,1749391335.138234,downstream,0,,1
30,drivel,L5d,data,bridge,1749391335.138699,downstream,1281,,1
31,drivel,L5d,data,bridge,1749391335.145651,upstream,646,,1
32,drivel,L5d,data,bridge,1749391335.145711,downstream,871,,1
33,drivel,L5d,data,bridge,1749391335.154703,upstream,1566,,1
34,drivel,L5d,data,bridge,1749391335.154741,downstream,0,,1
35,drivel,L5d,data,bridge,1749391335.155229,downstream,1375,,1
36,drivel,L5d,data,bridge,1749391335.204708,upstream,0,,1
37,drivel,L5d,data,bridge,1749391335.339575,downstream,1566,,1
38,drivel,L5d,data,bridge,1749391335.339603,upstream,0,,1
39,drivel,L5d,data,bridge,1749391335.340144,upstream,1219,,1
40,drivel,L5d,data,bridge,1749391335.384934,downstream,0,,1
41,drivel,L5d,data,bridge,1749391335.397448,downstream,1386,,1
42,drivel,L5d,data,bridge,1749391335.444929,upstream,0,,1
43,drivel,L5d,data,bridge,1749391336.153655,upstream,1646,,1
44,drivel,L5d,data,bridge,1749391336.153759,downstream,0,,1
45,drivel,L5d,data,bridge,1749391336.155487,downstream,1437,,1
46,drivel,L5d,data,bridge,1749391336.155495,upstream,0,,1
47,drivel,L5d,data,bridge,1749391336.156547,upstream,1382,,1
48,drivel,L5d,data,bridge,1749391336.204668,downstream,0,,1
49,drivel,L5d,data,bridge,1749391336.337125,downstream,781,,1
50,drivel,L5d,data,bridge,1749391336.339283,upstream,646,,1
51,drivel,L5d,data,bridge,1749391336.339453,downstream,0,,1
52,drivel,L5d,data,bridge,1749391336.395365,downstream,557,,1
53,drivel,L5d,data,bridge,1749391336.444868,upstream,0,,1
54,drivel,L5d,data,bridge,1749391337.149314,upstream,1386,,1
55,drivel,L5d,data,bridge,1749391337.149423,downstream,0,,1
56,drivel,L5d,data,bridge,1749391337.151079,downstream,1328,,1
57,drivel,L5d,data,bridge,1749391337.151088,upstream,0,,1
58,drivel,L5d,data,bridge,1749391337.152192,upstream,1836,,1
59,drivel,L5d,data,bridge,1749391337.152433,downstream,0,,1
60,drivel,L5d,data,bridge,1749391337.153123,downstream,730,,1
61,drivel,L5d,data,bridge,1749391337.194648,upstream,0,,1
62,drivel,L5d,data,bridge,1749391337.820227,upstream,1836,,1
63,drivel,L5d,data,bridge,1749391337.820382,downstream,0,,1
64,drivel,L5d,data,bridge,1749391337.863355,downstream,1059,,1
65,drivel,L5d,data,bridge,1749391337.863389,upstream,0,,1
66,drivel,L5d,data,bridge,1749391337.866383,upstream,2005,,1
67,drivel,L5d,data,bridge,1749391337.866511,downstream,0,,1
68,drivel,L5d,data,bridge,1749391337.908938,downstream,2896,,1
69,drivel,L5d,data,bridge,1749391337.908979,downstream,1382,,1
70,drivel,L5d,data,bridge,1749391337.909024,upstream,0,,1
71,drivel,L5d,data,bridge,1749391337.911070,upstream,1566,,1
72,drivel,L5d,data,bridge,1749391337.911117,downstream,0,,1
73,drivel,L5d,data,bridge,1749391337.957094,downstream,1566,,1
74,drivel,L5d,data,bridge,1749391337.957121,upstream,0,,1
75,drivel,L5d,data,bridge,1749391337.957278,upstream,1437,,1
76,drivel,L5d,data,bridge,1749391338.004989,downstream,0,,1
77,drivel,L5d,data,bridge,1749391338.005143,upstream,1865,,1
78,drivel,L5d,data,bridge,1749391338.005187,downstream,0,,1
79,drivel,L5d,data,bridge,1749391338.015453,downstream,1279,,1
80,drivel,L5d,data,bridge,1749391338.074882,upstream,0,,1
81,drivel,L5d,data,bridge,1749391338.093682,downstream,1836,,1
82,drivel,L5d,data,bridge,1749391338.093715,upstream,0,,1
83,drivel,L5d,data,bridge,1749391338.140994,upstream,557,,1
84,drivel,L5d,data,bridge,1749391338.141860,downstream,627,,1
85,drivel,L5d,data,bridge,1749391338.141866,upstream,0,,1
86,drivel,L5d,data,bridge,1749391338.145020,upstream,1837,,1
87,drivel,L5d,data,bridge,1749391338.145173,downstream,0,,1
88,drivel,L5d,data,bridge,1749391338.169850,downstream,557,,1
89,drivel,L5d,data,bridge,1749391338.171619,upstream,1566,,1
90,drivel,L5d,data,bridge,1749391338.171730,downstream,0,,1
91,drivel,L5d,data,bridge,1749391338.432565,downstream,704,,1
92,drivel,L5d,data,bridge,1749391338.434038,upstream,1062,,1
93,drivel,L5d,data,bridge,1749391338.474723,downstream,0,,1
94,drivel,L5d,data,bridge,1749391338.607041,downstream,1279,,1
95,drivel,L5d,data,bridge,1749391338.654892,upstream,0,,1
96,drivel,L5d,data,bridge,1749391339.135523,upstream,730,,1
97,drivel,L5d,data,bridge,1749391339.135574,downstream,0,,1
98,drivel,L5d,data,bridge,1749391339.136416,downstream,2032,,1
99,drivel,L5d,data,bridge,1749391339.136420,upstream,0,,1
100,drivel,L5d,data,bridge,1749391339.145995,upstream,1672,,1
101,drivel,L5d,data,bridge,1749391339.146053,downstream,0,,1
102,drivel,L5d,data,bridge,1749391339.369755,downstream,1279,,1
103,drivel,L5d,data,bridge,1749391339.370353,upstream,1375,,1
104,drivel,L5d,data,bridge,1749391339.414845,downstream,0,,1
105,drivel,L5d,data,bridge,1749391339.458838,downstream,1279,,1
106,drivel,L5d,data,bridge,1749391339.504861,upstream,0,,1
107,drivel,L5d,data,bridge,1749391340.141017,upstream,701,,1
108,drivel,L5d,data,bridge,1749391340.141087,downstream,0,,1
109,drivel,L5d,data,bridge,1749391340.142198,downstream,1059,,1
110,drivel,L5d,data,bridge,1749391340.142203,upstream,0,,1
111,drivel,L5d,data,bridge,1749391340.145529,upstream,1865,,1
112,drivel,L5d,data,bridge,1749391340.145742,downstream,0,,1
113,drivel,L5d,data,bridge,1749391340.382437,downstream,632,,1
114,drivel,L5d,data,bridge,1749391340.383809,upstream,1933,,1
115,drivel,L5d,data,bridge,1749391340.384118,downstream,0,,1
116,drivel,L5d,data,bridge,1749391340.481301,downstream,701,,1
117,drivel,L5d,data,bridge,1749391340.524865,upstream,0,,1
118,drivel,L5d,data,extIP,1749391337.594010,upstream,0,,1
119,drivel,L5d,data,extIP,1749391337.609568,downstream,0,,1
120,drivel,L5d,data,extIP,1749391337.609600,upstream,0,,1
121,drivel,L5d,data,extIP,1749391337.611628,upstream,517,,1
122,drivel,L5d,data,extIP,1749391337.612260,downstream,0,,1
123,drivel,L5d,data,extIP,1749391337.630196,downstream,1448,,1
124,drivel,L5d,data,extIP,1749391337.630224,upstream,0,,1
125,drivel,L5d,data,extIP,1749391337.630266,downstream,1381,,1
126,drivel,L5d,data,extIP,1749391337.630271,upstream,0,,1
127,drivel,L5d,data,extIP,1749391337.631831,upstream,80,,1
128,drivel,L5d,data,extIP,1749391337.631934,upstream,46,,1
129,drivel,L5d,data,extIP,1749391337.631948,upstream,49,,1
130,drivel,L5d,data,extIP,1749391337.631961,upstream,35,,1
131,drivel,L5d,data,extIP,1749391337.632011,upstream,72,,1
132,drivel,L5d,data,extIP,1749391337.632480,downstream,0,,1
133,drivel,L5d,data,extIP,1749391337.632489,downstream,0,,1
134,drivel,L5d,data,extIP,1749391337.632493,downstream,0,,1
135,drivel,L5d,data,extIP,1749391337.632498,downstream,0,,1
136,drivel,L5d,data,extIP,1749391337.646848,downstream,553,,1
137,drivel,L5d,data,extIP,1749391337.646960,upstream,31,,1
138,drivel,L5d,data,extIP,1749391337.647558,downstream,0,,1
139,drivel,L5d,data,extIP,1749391337.751025,downstream,376,,1
140,drivel,L5d,data,extIP,1749391337.751715,upstream,24,,1
141,drivel,L5d,data,extIP,1749391337.751885,upstream,0,,1
142,drivel,L5d,data,extIP,1749391337.753411,downstream,0,,1
143,drivel,L5d,data,extIP,1749391337.753439,downstream,0,,1
144,drivel,L5d,data,extIP,1749391337.772353,downstream,0,,1
145,drivel,L5d,data,extIP,1749391337.772375,upstream,0,,1
146,drivel,L1d,handshake,bridge,1749391070.095408,upstream,928,928,1
147,drivel,L1d,handshake,bridge,1749391070.097543,downstream,877,832,1
148,drivel,L1d,data,bridge,1749391070.099705,upstream,1710,,1
149,drivel,L1d,data,bridge,1749391070.099816,downstream,0,,1
150,drivel,L1d,data,bridge,1749391070.101733,downstream,1843,,1
151,drivel,L1d,data,bridge,1749391070.101794,upstream,0,,1
152,drivel,L1d,data,bridge,1749391070.103025,upstream,1288,,1
153,drivel,L1d,data,bridge,1749391070.103493,downstream,128,,1
154,drivel,L1d,data,bridge,1749391070.103650,upstream,394,,1
155,drivel,L1d,data,bridge,1749391070.103864,downstream,945,,1
156,drivel,L1d,data,bridge,1749391070.151145,upstream,0,,1
157,drivel,L1d,data,bridge,1749391070.151447,downstream,3069,,1
158,drivel,L1d,data,bridge,1749391070.151474,upstream,0,,1
159,drivel,L1d,data,bridge,1749391070.152881,upstream,2736,,1
160,drivel,L1d,data,bridge,1749391070.153044,downstream,0,,1
161,drivel,L1d,data,bridge,1749391070.154029,downstream,2558,,1
162,drivel,L1d,data,bridge,1749391070.154129,upstream,0,,1
163,drivel,L1d,data,bridge,1749391070.161352,upstream,3024,,1
164,drivel,L1d,data,bridge,1749391070.161532,downstream,0,,1
165,drivel,L1d,data,bridge,1749391070.162070,downstream,1172,,1
166,drivel,L1d,data,bridge,1749391070.210891,upstream,0,,1
167,drivel,L1d,data,bridge,1749391070.211090,downstream,1868,,1
168,drivel,L1d,data,bridge,1749391070.211120,upstream,0,,1
169,drivel,L1d,data,bridge,1749391071.097079,upstream,1288,,1
170,drivel,L1d,data,bridge,1749391071.098913,downstream,2036,,1
171,drivel,L1d,data,bridge,1749391071.099019,upstream,0,,1
172,drivel,L1d,data,bridge,1749391071.102185,upstream,1857,,1
173,drivel,L1d,data,bridge,1749391071.102318,downstream,1843,,1
174,drivel,L1d,data,bridge,1749391071.102509,upstream,0,,1
175,drivel,L1d,data,bridge,1749391071.111281,upstream,945,,1
176,drivel,L1d,data,bridge,1749391071.112647,downstream,1868,,1
177,drivel,L1d,data,bridge,1749391071.112866,upstream,0,,1
178,drivel,L1d,data,bridge,1749391071.301495,downstream,1290,,1
179,drivel,L1d,data,bridge,1749391071.302549,upstream,1288,,1
180,drivel,L1d,data,bridge,1749391071.350988,downstream,0,,1
181,drivel,L1d,data,bridge,1749391071.676474,downstream,1843,,1
182,drivel,L1d,data,bridge,1749391071.676874,upstream,0,,1
183,drivel,L1d,data,bridge,1749391072.086361,upstream,1843,,1
184,drivel,L1d,data,bridge,1749391072.086414,downstream,0,,1
185,drivel,L1d,data,bridge,1749391072.087244,downstream,1843,,1
186,drivel,L1d,data,bridge,1749391072.087345,upstream,0,,1
187,drivel,L1d,data,bridge,1749391072.091298,upstream,1288,,1
188,drivel,L1d,data,bridge,1749391072.141240,downstream,0,,1
189,drivel,L1d,data,bridge,1749391072.286213,downstream,2036,,1
190,drivel,L1d,data,bridge,1749391072.286319,upstream,0,,1
191,drivel,L1d,data,bridge,1749391072.286840,upstream,1576,,1
192,drivel,L1d,data,bridge,1749391072.286879,downstream,0,,1
193,drivel,L1d,data,bridge,1749391072.359109,downstream,1288,,1
194,drivel,L1d,data,bridge,1749391072.401086,upstream,0,,1
195,drivel,L1d,data,bridge,1749391073.103886,upstream,1089,,1
196,drivel,L1d,data,bridge,1749391073.104081,downstream,0,,1
197,drivel,L1d,data,bridge,1749391073.107214,downstream,1729,,1
198,drivel,L1d,data,bridge,1749391073.107230,upstream,0,,1
199,drivel,L1d,data,bridge,1749391073.109298,upstream,1576,,1
200,drivel,L1d,data,bridge,1749391073.109601,downstream,0,,1
201,drivel,L1d,data,bridge,1749391073.111465,downstream,1576,,1
202,drivel,L1d,data,bridge,1749391073.111481,upstream,0,,1
203,drivel,L1d,data,bridge,1749391073.761922,upstream,1857,,1
204,drivel,L1d,data,bridge,1749391073.762070,downstream,0,,1
205,drivel,L1d,data,bridge,1749391074.095030,upstream,1089,,1
206,drivel,L1d,data,bridge,1749391074.096313,downstream,1729,,1
207,drivel,L1d,data,bridge,1749391074.096341,upstream,0,,1
208,drivel,L1d,data,bridge,1749391074.101223,upstream,1857,,1
209,drivel,L1d,data,bridge,1749391074.101338,downstream,0,,1
210,drivel,L1d,data,bridge,1749391074.136952,downstream,1172,,1
211,drivel,L1d,data,bridge,1749391074.139117,upstream,1238,,1
212,drivel,L1d,data,bridge,1749391074.181149,downstream,0,,1
213,drivel,L1d,data,bridge,1749391074.508557,downstream,4134,,1
214,drivel,L1d,data,bridge,1749391074.508851,upstream,0,,1
215,drivel,L1d,data,bridge,1749391074.516407,upstream,1843,,1
216,drivel,L1d,data,bridge,1749391074.516483,downstream,0,,1
217,drivel,L1d,data,bridge,1749391074.523035,upstream,1089,,1
218,drivel,L1d,data,bridge,1749391074.523112,downstream,0,,1
219,drivel,L1d,data,bridge,1749391074.683458,downstream,2363,,1
220,drivel,L1d,data,bridge,1749391074.683561,upstream,0,,1
221,drivel,L1d,data,bridge,1749391074.684085,upstream,1576,,1
222,drivel,L1d,data,bridge,1749391074.684126,downstream,0,,1
223,drivel,L1d,data,bridge,1749391074.821142,downstream,1089,,1
224,drivel,L1d,data,bridge,1749391074.823412,upstream,1089,,1
225,drivel,L1d,data,bridge,1749391074.823723,downstream,0,,1
226,drivel,L1d,data,bridge,1749391074.941536,downstream,1843,,1
227,drivel,L1d,data,bridge,1749391074.941772,upstream,0,,1
228,drivel,L1d,data,bridge,1749391074.943414,upstream,1290,,1
229,drivel,L1d,data,bridge,1749391074.943516,downstream,0,,1
230,drivel,L1d,data,bridge,1749391075.062044,downstream,1089,,1
231,drivel,L1d,data,bridge,1749391075.103236,upstream,945,,1
232,drivel,L1d,data,bridge,1749391075.103384,downstream,0,,1
233,drivel,L1d,data,bridge,1749391075.105362,downstream,1576,,1
234,drivel,L1d,data,bridge,1749391075.105369,upstream,0,,1
235,drivel,L1d,data,bridge,1749391075.106352,upstream,1857,,1
236,drivel,L1d,data,bridge,1749391075.106552,downstream,0,,1
237,drivel,L1d,data,bridge,1749391075.256105,downstream,1089,,1
238,drivel,L1d,data,bridge,1749391075.256892,upstream,945,,1
239,drivel,L1d,data,bridge,1749391075.301131,downstream,0,,1
240,drivel,L1d,data,bridge,1749391075.306115,downstream,1868,,1
241,drivel,L1d,data,bridge,1749391075.306265,upstream,0,,1
242,drivel,L1d,data,bridge,1749391076.100149,upstream,1868,,1
243,drivel,L1d,data,bridge,1749391076.100218,downstream,0,,1
244,drivel,L1d,data,bridge,1749391076.101251,downstream,1290,,1
245,drivel,L1d,data,bridge,1749391076.111189,upstream,1868,,1
246,drivel,L1d,data,bridge,1749391076.111349,downstream,0,,1
247,drivel,L1d,data,bridge,1749391076.796108,downstream,1576,,1
248,drivel,L1d,data,bridge,1749391076.796130,upstream,0,,1
249,drivel,L1d,data,bridge,1749391076.797294,upstream,1576,,1
250,drivel,L1d,data,bridge,1749391076.797401,downstream,0,,1
251,drivel,L1d,data,bridge,1749391077.078952,downstream,830,,1
252,drivel,L1d,data,bridge,1749391077.117786,upstream,1802,,1
253,drivel,L1d,data,bridge,1749391077.118112,downstream,0,,1
254,drivel,L1d,data,bridge,1749391077.119736,downstream,1868,,1
255,drivel,L1d,data,bridge,1749391077.119961,upstream,0,,1
256,drivel,L1d,data,bridge,1749391077.120942,upstream,1290,,1
257,drivel,L1d,data,bridge,1749391077.122165,downstream,1868,,1
258,drivel,L1d,data,bridge,1749391077.122376,upstream,0,,1
259,drivel,L1d,data,bridge,1749391078.114493,upstream,945,,1
260,drivel,L1d,data,bridge,1749391078.116656,downstream,1729,,1
261,drivel,L1d,data,bridge,1749391078.116747,upstream,0,,1
262,drivel,L1d,data,bridge,1749391078.118224,upstream,945,,1
263,drivel,L1d,data,bridge,1749391078.170906,downstream,0,,1
264,drivel,L1d,data,bridge,1749391078.496723,downstream,1238,,1
265,drivel,L1d,data,bridge,1749391078.497369,upstream,945,,1
266,drivel,L1d,data,bridge,1749391078.497410,downstream,0,,1
267,drivel,L1d,data,bridge,1749391078.654833,downstream,1288,,1
268,drivel,L1d,data,bridge,1749391078.700905,upstream,0,,1
269,drivel,L1d,data,extIP,1749391073.541548,upstream,0,,1
270,drivel,L1d,data,extIP,1749391073.556425,downstream,0,,1
271,drivel,L1d,data,extIP,1749391073.556462,upstream,0,,1
272,drivel,L1d,data,extIP,1749391073.558098,upstream,517,,1
273,drivel,L1d,data,extIP,1749391073.558750,downstream,0,,1
274,drivel,L1d,data,extIP,1749391073.577541,downstream,1448,,1
275,drivel,L1d,data,extIP,1749391073.577569,upstream,0,,1
276,drivel,L1d,data,extIP,1749391073.577612,downstream,1380,,1
277,drivel,L1d,data,extIP,1749391073.577616,upstream,0,,1
278,drivel,L1d,data,extIP,1749391073.578980,upstream,80,,1
279,drivel,L1d,data,extIP,1749391073.579088,upstream,46,,1
280,drivel,L1d,data,extIP,1749391073.579102,upstream,49,,1
281,drivel,L1d,data,extIP,1749391073.579111,upstream,35,,1
282,drivel,L1d,data,extIP,1749391073.579134,upstream,72,,1
283,drivel,L1d,data,extIP,1749391073.579621,downstream,0,,1
284,drivel,L1d,data,extIP,1749391073.579631,downstream,0,,1
285,drivel,L1d,data,extIP,1749391073.579686,downstream,0,,1
286,drivel,L1d,data,extIP,1749391073.579696,downstream,0,,1
287,drivel,L1d,data,extIP,1749391073.593974,downstream,553,,1
288,drivel,L1d,data,extIP,1749391073.594142,upstream,31,,1
289,drivel,L1d,data,extIP,1749391073.594846,downstream,0,,1
290,drivel,L1d,data,extIP,1749391073.694524,downstream,377,,1
291,drivel,L1d,data,extIP,1749391073.695037,upstream,24,,1
292,drivel,L1d,data,extIP,1749391073.695214,upstream,0,,1
293,drivel,L1d,data,extIP,1749391073.696651,downstream,0,,1
294,drivel,L1d,data,extIP,1749391073.696680,downstream,0,,1
295,drivel,L1d,data,extIP,1749391073.713808,downstream,0,,1
296,drivel,L1d,data,extIP,1749391073.713828,upstream,0,,1
297,drivel,L0,handshake,bridge,1749390938.316056,upstream,141,141,1
298,drivel,L0,handshake,bridge,1749390938.317603,downstream,141,96,1
299,drivel,L0,data,bridge,1749390938.319543,upstream,1402,,1
300,drivel,L0,data,bridge,1749390938.324732,downstream,1585,,1
301,drivel,L0,data,bridge,1749390938.324809,upstream,0,,1
302,drivel,L0,data,bridge,1749390938.328235,upstream,818,,1
303,drivel,L0,data,bridge,1749390938.328913,downstream,652,,1
304,drivel,L0,data,bridge,1749390938.329134,upstream,1100,,1
305,drivel,L0,data,bridge,1749390938.329366,downstream,1100,,1
306,drivel,L0,data,bridge,1749390938.375803,upstream,0,,1
307,drivel,L0,data,bridge,1749390938.376058,downstream,2138,,1
308,drivel,L0,data,bridge,1749390938.376064,upstream,0,,1
309,drivel,L0,data,bridge,1749390938.378000,upstream,1758,,1
310,drivel,L0,data,bridge,1749390938.378066,downstream,0,,1
311,drivel,L0,data,bridge,1749390938.379153,downstream,2138,,1
312,drivel,L0,data,bridge,1749390938.379287,upstream,0,,1
313,drivel,L0,data,bridge,1749390938.386349,upstream,2993,,1
314,drivel,L0,data,bridge,1749390938.386534,downstream,0,,1
315,drivel,L0,data,bridge,1749390938.387202,downstream,2198,,1
316,drivel,L0,data,bridge,1749390938.387347,upstream,0,,1
317,drivel,L0,data,bridge,1749390938.436100,downstream,5792,,1
318,drivel,L0,data,bridge,1749390938.436152,downstream,5792,,1
319,drivel,L0,data,bridge,1749390938.436161,downstream,2896,,1
320,drivel,L0,data,bridge,1749390938.436255,upstream,0,,1
321,drivel,L0,data,bridge,1749390938.436283,downstream,1976,,1
322,drivel,L0,data,bridge,1749390938.436419,upstream,0,,1
323,drivel,L0,data,bridge,1749390938.594323,upstream,1545,,1
324,drivel,L0,data,bridge,1749390938.594375,downstream,0,,1
325,drivel,L0,data,bridge,1749390938.594802,downstream,690,,1
326,drivel,L0,data,bridge,1749390938.597018,downstream,1976,,1
327,drivel,L0,data,bridge,1749390938.597120,upstream,0,,1
328,drivel,L0,data,bridge,1749390939.272501,upstream,1545,,1
329,drivel,L0,data,bridge,1749390939.272679,downstream,0,,1
330,drivel,L0,data,bridge,1749390939.274057,downstream,1976,,1
331,drivel,L0,data,bridge,1749390939.274401,upstream,0,,1
332,drivel,L0,data,bridge,1749390939.277700,upstream,750,,1
333,drivel,L0,data,bridge,1749390939.277722,downstream,818,,1
334,drivel,L0,data,bridge,1749390939.285962,upstream,904,,1
335,drivel,L0,data,bridge,1749390939.286041,downstream,0,,1
336,drivel,L0,data,bridge,1749390939.286922,downstream,2358,,1
337,drivel,L0,data,bridge,1749390939.287103,upstream,0,,1
338,drivel,L0,data,bridge,1749390939.430830,downstream,818,,1
339,drivel,L0,data,bridge,1749390939.431429,upstream,818,,1
340,drivel,L0,data,bridge,1749390939.475550,downstream,0,,1
341,drivel,L0,data,bridge,1749390939.747146,downstream,1100,,1
342,drivel,L0,data,bridge,1749390939.795658,upstream,0,,1
343,drivel,L0,data,bridge,1749390939.857405,downstream,1100,,1
344,drivel,L0,data,bridge,1749390939.857415,upstream,0,,1
345,drivel,L0,data,bridge,1749390939.858576,upstream,910,,1
346,drivel,L0,data,bridge,1749390939.858670,downstream,0,,1
347,drivel,L0,data,bridge,1749390940.088405,downstream,690,,1
348,drivel,L0,data,bridge,1749390940.135562,upstream,0,,1
349,drivel,L0,data,bridge,1749390940.259344,upstream,1164,,1
350,drivel,L0,data,bridge,1749390940.259410,downstream,0,,1
351,drivel,L0,data,bridge,1749390940.260463,downstream,749,,1
352,drivel,L0,data,bridge,1749390940.260468,upstream,0,,1
353,drivel,L0,data,bridge,1749390940.267062,upstream,818,,1
354,drivel,L0,data,bridge,1749390940.315835,downstream,0,,1
355,drivel,L0,data,bridge,1749390940.556766,downstream,1976,,1
356,drivel,L0,data,bridge,1749390940.556883,upstream,0,,1
357,drivel,L0,data,bridge,1749390940.557397,upstream,652,,1
358,drivel,L0,data,bridge,1749390940.557434,downstream,0,,1
359,drivel,L0,data,bridge,1749390940.666159,downstream,1585,,1
360,drivel,L0,data,bridge,1749390940.666175,upstream,0,,1
361,drivel,L0,data,bridge,1749390941.270177,upstream,1100,,1
362,drivel,L0,data,bridge,1749390941.270267,downstream,0,,1
363,drivel,L0,data,bridge,1749390941.271725,downstream,910,,1
364,drivel,L0,data,bridge,1749390941.272625,upstream,1545,,1
365,drivel,L0,data,bridge,1749390941.272702,downstream,0,,1
366,drivel,L0,data,bridge,1749390941.489701,downstream,749,,1
367,drivel,L0,data,bridge,1749390941.490312,upstream,1784,,1
368,drivel,L0,data,bridge,1749390941.490352,downstream,0,,1
369,drivel,L0,data,bridge,1749390941.541220,downstream,1115,,1
370,drivel,L0,data,bridge,1749390941.585542,upstream,0,,1
371,drivel,L0,data,bridge,1749390941.900681,upstream,1164,,1
372,drivel,L0,data,bridge,1749390941.945722,downstream,0,,1
373,drivel,L0,data,bridge,1749390942.253985,downstream,1100,,1
374,drivel,L0,data,bridge,1749390942.254035,upstream,0,,1
375,drivel,L0,data,bridge,1749390942.263054,upstream,750,,1
376,drivel,L0,data,bridge,1749390942.263123,downstream,0,,1
377,drivel,L0,data,bridge,1749390942.264260,downstream,1164,,1
378,drivel,L0,data,bridge,1749390942.266202,upstream,2138,,1
379,drivel,L0,data,bridge,1749390942.266265,downstream,0,,1
380,drivel,L0,data,bridge,1749390942.401168,downstream,690,,1
381,drivel,L0,data,bridge,1749390942.401759,upstream,904,,1
382,drivel,L0,data,bridge,1749390942.445532,downstream,0,,1
383,drivel,L0,data,bridge,1749390942.455942,downstream,1758,,1
384,drivel,L0,data,bridge,1749390942.455947,upstream,0,,1
385,drivel,L0,data,bridge,1749390942.596144,downstream,2896,,1
386,drivel,L0,data,bridge,1749390942.596262,downstream,1571,,1
387,drivel,L0,data,bridge,1749390942.596472,upstream,0,,1
388,drivel,L0,data,bridge,1749390942.605001,upstream,1100,,1
389,drivel,L0,data,bridge,1749390942.605173,downstream,0,,1
390,drivel,L0,data,bridge,1749390942.607651,upstream,749,,1
391,drivel,L0,data,bridge,1749390942.607821,downstream,0,,1
392,drivel,L0,data,bridge,1749390943.271538,upstream,1396,,1
393,drivel,L0,data,bridge,1749390943.271711,downstream,0,,1
394,drivel,L0,data,bridge,1749390943.274126,downstream,1018,,1
395,drivel,L0,data,bridge,1749390943.275823,upstream,759,,1
396,drivel,L0,data,bridge,1749390943.325599,downstream,0,,1
397,drivel,L0,data,bridge,1749390943.393218,downstream,1571,,1
398,drivel,L0,data,bridge,1749390943.393235,upstream,0,,1
399,drivel,L0,data,bridge,1749390943.395749,upstream,690,,1
400,drivel,L0,data,bridge,1749390943.395918,downstream,0,,1
401,drivel,L0,data,bridge,1749390943.561413,downstream,1758,,1
402,drivel,L0,data,bridge,1749390943.561419,upstream,0,,1
403,drivel,L0,data,bridge,1749390943.561903,upstream,750,,1
404,drivel,L0,data,bridge,1749390943.561941,downstream,0,,1
405,drivel,L0,data,bridge,1749390943.601520,downstream,2844,,1
406,drivel,L0,data,bridge,1749390943.601621,upstream,0,,1
407,drivel,L0,data,bridge,1749390943.602265,upstream,1414,,1
408,drivel,L0,data,bridge,1749390943.602304,downstream,0,,1
409,drivel,L0,data,bridge,1749390943.810264,downstream,818,,1
410,drivel,L0,data,bridge,1749390943.855658,upstream,0,,1
411,drivel,L0,data,bridge,1749390948.630056,upstream,0,,1
412,drivel,L0,data,bridge,1749390948.675688,downstream,0,,1
413,drivel,L0,data,extIP,1749390941.683699,upstream,0,,1
414,drivel,L0,data,extIP,1749390941.698999,downstream,0,,1
415,drivel,L0,data,extIP,1749390941.699030,upstream,0,,1
416,drivel,L0,data,extIP,1749390941.700606,upstream,517,,1
417,drivel,L0,data,extIP,1749390941.701205,downstream,0,,1
418,drivel,L0,data,extIP,1749390941.718997,downstream,1448,,1
419,drivel,L0,data,extIP,1749390941.719025,upstream,0,,1
420,drivel,L0,data,extIP,1749390941.719067,downstream,1380,,1
